Gene_symbol	NAME	M189	L189	M190	L190	M183	L183
ADTRP	androgen-dependent TFPI-regulating protein	0.122652861933079	0.407201321508701	0.139311129015076	0.113756558866665	0	0
AEBP1	AE binding protein 1	280.139136655153	422.946439273704	243.376542389337	153.685111028865	207.48182683821	194.525708706106
AEBP2	AE binding protein 2	40.8434030237154	38.6841255433266	34.6884711247538	24.9126863917997	37.7791850975898	28.8669769071701
AEN	apoptosis enhancing nuclease	12.0199804694418	29.1827613747902	20.4787359652161	17.2909969477332	13.9697951325493	20.018305593917
AES	amino-terminal enhancer of split	404.263832931429	300.786042821093	490.375174133066	411.684986538462	288.020732689342	269.666884776027
AFAP1	actin filament associated protein 1	111.246145773303	230.611681747761	145.162196433709	93.9629176238657	90.9858830806906	157.535361412999
AFAP1-AS1	AFAP1 antisense RNA 1	5.39672592505548	9.77283171620881	5.29382290257288	2.50264429506664	3.27986494416374	13.925777804464
AFAP1L1	actin filament associated protein 1-like 1	51.146243426094	18.8669945632365	40.8181608014172	34.8095070131996	31.0979787298488	27.1262546816121
AFAP1L2	actin filament associated protein 1-like 2	49.3064504970978	88.6341543150605	57.3961851542112	72.4629279980659	68.9986403068521	82.6843057140049
AFF1	AF4/FMR2 family, member 1	203.113139361179	129.082818918258	244.073098034413	151.978762645865	203.716055976393	200.18305593917
AFF2	AF4/FMR2 family, member 2	29.436686863939	17.5096568248741	32.1808708024825	20.9312068314664	81.9966236040936	55.2679306614664
AFF3	AF4/FMR2 family, member 3	57.8921508324134	52.8004380222948	67.2872753142816	57.7883319042661	79.5670940158242	62.0857593782353
AFF4	AF4/FMR2 family, member 4	207.773948114636	255.043761038283	250.481409969106	166.312089063065	234.328128788588	270.247125517879
AFG3L1P	AFG3-like AAA ATPase 1, pseudogene	9.56692323078017	11.5373707760799	10.8662680631759	12.8544911519332	8.74630651776999	16.3918009573378
AFG3L2	AFG3-like AAA ATPase 2	47.4666575681016	68.4098220134617	66.0334751531459	74.1692763810659	53.8140803801681	57.2987732579508
AFM	afamin	0	0	0	0.227513117733331	0	0
AFMID	arylformamidase	18.3979292899619	19.6813972062539	16.4387132237789	19.2248584484665	25.8744901150695	30.3175787618018
AFP	alpha-fetoprotein	0.490611447732317	0.542935095344934	0	0.113756558866665	0.121476479413472	0.145060185463167
AFTPH	aftiphilin	40.7207501617823	46.0137493304832	43.3257611236885	36.7433685139329	38.2650910152437	33.3638426565283
AGA	aspartylglucosaminidase	8.34039461144938	10.0442992638813	9.61246790204022	10.9206296511999	4.13020030005805	6.52770834584249
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	51.5142020118932	63.2519386076848	51.6844288645931	63.589916406466	52.4778391066199	76.8818982954783
AGAP11	ankyrin repeat and GTPase domain Arf GTPase activating protein 11	16.1901777751664	5.02214963194064	10.0304012890855	7.62168944406659	11.1758361060394	3.33638426565283
AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	3.5569329960593	10.45150058539	4.5972672574975	5.34655826673328	3.15838846475027	14.3609583608535
AGAP2-AS1	AGAP2 antisense RNA 1	9.56692323078017	20.360066075435	8.91591225696484	10.0105771802666	5.46644157360624	18.1325231828958
AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	42.5605430907785	60.2657955832877	47.0871616070956	50.6216686956661	47.3758269712541	59.0394954835088
AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	9.4442703688471	7.60109133482908	8.21935661188947	8.75925503273324	10.3255007501451	20.4534861503065
AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5	5.51937878698856	8.68696152551895	8.21935661188947	9.8968206213999	7.41006524422179	9.71903242603216
AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	13.1238562268395	17.3739230510379	13.2345572564322	16.3809444767998	19.3147602267421	21.6139676340118
AGAP7	NA	2.08509865286235	1.35733773836234	2.92553370931659	1.25132214753332	2.91543550592333	0
AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	10.0575346785125	10.8587019068987	5.85106741863318	5.46031482559994	1.33624127354819	3.9166250075055
AGBL1	ATP/GTP binding protein-like 1	0	1.90027283370727	0.139311129015076	0.113756558866665	0	0.580240741852666
AGBL1-AS1	AGBL1 antisense RNA 1	0	0	0	0	0	0
AGBL2	ATP/GTP binding protein-like 2	0.122652861933079	1.6288052860348	0.835866774090454	1.70634838299998	0.242952958826944	0.580240741852666
AGBL3	ATP/GTP binding protein-like 3	1.59448720513003	2.8504092505609	1.95035580621106	1.93386150073331	3.52281790299069	1.88578241102116
AGBL4	ATP/GTP binding protein-like 4	0	0	0.139311129015076	0.113756558866665	0.121476479413472	0
AGBL4-IT1	AGBL4 intronic transcript 1	0	0	0	0	0	0
AGBL5	ATP/GTP binding protein-like 5	18.8885407376942	19.2741958847452	26.1904922548342	23.8888773619998	19.1932837473286	23.499750045033
AGBL5-AS1	AGBL5 antisense RNA 1	0.122652861933079	0	0	0	0	0
AGER	advanced glycosylation end product-specific receptor	2.45305723866158	4.88641585810441	5.29382290257288	3.98147956033329	2.30805310885597	2.90120370926333
AGFG1	ArfGAP with FG repeats 1	93.5841336549394	103.157668115537	92.5025896660103	75.9893813229325	90.7429301218636	90.2274353580896
AGFG2	ArfGAP with FG repeats 2	34.3428013412622	40.4486646031976	44.161627897779	55.5132007269328	31.4624081680893	33.7990232129178
AGGF1	angiogenic factor with G patch and FHA domains 1	45.9948232249047	49.2713599025528	37.0567603180101	34.1269676599996	38.2650910152437	37.2804676640338
AGK	acylglycerol kinase	21.709556562155	26.0608845765568	24.7973809646835	22.7513117733331	20.4080485414633	26.981194496149
AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	58.2601094182126	95.9637781022171	70.4914312816283	61.3147852291327	71.9140758127754	83.4096066413207
AGMAT	agmatine ureohydrolase (agmatinase)	28.3328111065413	20.90300117078	18.9463135460503	18.7698322129998	32.434220003397	47.2896204609923
AGMO	alkylglycerol monooxygenase	4.53815589152393	3.66481189357831	3.34346709636182	1.93386150073331	6.80268284715443	7.39806945862149
AGO1	argonaute RISC catalytic component 1	57.7694979704803	69.767159751824	70.0734978945831	60.0634630815994	55.0288451743028	65.4221436438881
AGO2	argonaute RISC catalytic component 2	40.7207501617823	41.263067246215	55.5851404770152	32.0793496003997	38.0221380564168	40.1816713732971
AGO3	argonaute RISC catalytic component 3	32.8709669980652	40.8558659247063	45.6940503169448	39.5872824855996	39.3583793299649	38.7310695186655
AGO4	argonaute RISC catalytic component 4	61.0811252426734	54.5649770821659	51.8237399936082	42.0899267806662	54.0570333389951	67.7431066112988
AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	41.0887087475815	56.7367174635456	55.8637627350454	53.0105564318661	39.115426371138	52.9469676940558
AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	19.6244579092927	18.8669945632365	22.150469513397	25.9364954215997	17.7355659943669	14.796138917243
AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	44.6456417436408	46.6924181996643	41.0967830594473	36.9708816316663	36.9288497416955	33.3638426565283
AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	45.1362531913731	41.1273334723788	42.7685166076282	43.2274923693329	42.2738148358883	48.5951621301608
AGPAT4-IT1	AGPAT4 intronic transcript 1	3.5569329960593	5.70081850112181	3.90071161242212	2.50264429506664	5.46644157360624	8.12337038593733
AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	22.3228208718204	31.6259693038424	22.4290917714272	24.3439035974664	15.427512885511	23.499750045033
AGPAT6	NA	66.7231568915951	74.382108062256	63.9438082179197	66.4338303781326	63.7751516920728	73.9806945862149
AGPAT9	NA	5.2740730631224	4.07201321508701	6.26900080567841	3.2989402071333	7.04563580598138	6.09252778945299
AGPS	alkylglycerone phosphate synthase	87.3288376963524	65.695146536737	77.5962988613972	61.9973245823327	106.534872445615	65.8573242002776
AGR2	anterior gradient 2, protein disulphide isomerase family member	0.122652861933079	0	0	5.46031482559994	0.121476479413472	0
AGR3	anterior gradient 3, protein disulphide isomerase family member	0	0	0	2.9576705305333	0	0
AGRN	agrin	113.576550150031	112.930499831746	92.7812119240404	150.272414262865	91.107359560104	170.735838290147
AGRP	agouti related neuropeptide	0	0	0	0.341269676599996	0.242952958826944	0.290120370926333
AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	1.71714006706311	1.76453905987104	2.36828919325629	1.02380902979999	4.85905917653888	2.1759027819475
AGTPBP1	ATP/GTP binding protein 1	36.1825942702584	31.2187679823337	41.3754053174775	29.576705305333	30.2476433739545	33.944083398381
AGTR1	angiotensin II receptor, type 1	9.81222895464633	3.52907811974207	8.08004548287439	3.18518364826663	9.1107359560104	3.0462638947265
AGTR2	angiotensin II receptor, type 2	39.9848329901838	10.5872343592262	8.35866774090454	2.27513117733331	42.2738148358883	19.147944481138
AGTRAP	angiotensin II receptor-associated protein	13.982426260371	12.6232409667697	14.2097351595377	19.5661281250665	12.5120773795876	7.25300927315833
AGXT	alanine-glyoxylate aminotransferase	0	0	0	0	0	0
AGXT2	alanine--glyoxylate aminotransferase 2	0	0	0.139311129015076	0	0	0
AHCTF1	AT hook containing transcription factor 1	97.8769838225972	105.872343592262	111.17028095403	78.6057821768658	93.0509832307196	81.5238242302996
AHCTF1P1	AT hook containing transcription factor 1 pseudogene 1	0.245305723866158	1.49307151219857	0	0.227513117733331	0.364429438240416	1.88578241102116
AHCY	adenosylhomocysteinase	54.9484821460195	73.4319716454023	60.8789633795881	82.7010182960658	44.4603914653308	53.6722686213716
AHCYL1	adenosylhomocysteinase-like 1	104.009626919251	148.628482350676	117.578592888724	103.745981686399	97.6670894484315	128.233203949439
AHCYL2	adenosylhomocysteinase-like 2	29.5593397258721	24.432079290522	32.0415596734674	28.6666528343997	29.8832139357141	29.4472176490228
AHDC1	AT hook, DNA binding motif, containing 1	40.1074858521169	64.8807438937196	60.6003411215579	61.883568023466	50.2912624771774	47.4346806464555
AHI1	Abelson helper integration site 1	59.2413323136772	60.4015293571239	65.7548528951157	55.0581744914661	72.6429346892563	68.7585279095409
AHNAK	AHNAK nucleoprotein	8438.27159527198	3513.74020329858	7644.41958244425	5336.32017643528	5955.26292676605	4767.40299524697
AHNAK2	AHNAK nucleoprotein 2	607.86758374034	651.114913092412	707.561224267569	315.674450854997	427.111301617768	976.835288908963
AHR	aryl hydrocarbon receptor	176.620121183634	97.8640509359244	113.817192405317	106.476139099199	110.786549225086	73.5455140298254
AHRR	aryl-hydrocarbon receptor repressor	1.96244579092927	4.75068208426817	2.22897806424121	2.27513117733331	2.55100606768291	7.10794908769516
AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	38.8809572327861	48.5926910333716	36.77813805998	42.5449530161329	31.2194552092623	34.5243241402336
AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)	44.5229888817077	42.3489374369049	33.4346709636182	30.7142708939997	55.0288451743028	60.9252778945299
AHSG	alpha-2-HS-glycoprotein	0	0	0	0	0	0
AHSP	alpha hemoglobin stabilizing protein	0	0	0.139311129015076	0	0.121476479413472	0
AICDA	activation-induced cytidine deaminase	6.74590740631935	6.78668869181168	6.12968967666333	5.9153410610666	5.58791805301971	12.0399953934428
AIDA	axin interactor, dorsalization associated	101.801875404456	89.1770894104054	96.8212346654776	60.0634630815994	92.3221243542387	93.8539399946687
AIF1	allograft inflammatory factor 1	10.5481461262448	18.0525919202191	9.194534514995	11.8306821221332	9.96107131190471	9.13879168417949
AIF1L	allograft inflammatory factor 1-like	31.5217855168013	17.5096568248741	24.3794475776382	29.6904618641997	20.4080485414633	14.0708379899272
AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1	27.964852520742	21.5816700399611	24.3794475776382	26.7327913336664	20.8939544591172	28.2867361653175
AIFM2	apoptosis-inducing factor, mitochondrion-associated, 2	14.3503848461703	7.05815623948414	15.7421575787036	13.8783001817332	18.5859013502612	13.3455370626113
AIFM3	apoptosis-inducing factor, mitochondrion-associated, 3	1.47183434319695	0.678668869181168	0.278622258030151	0.796295912066658	1.33624127354819	1.01542129824217
AIG1	androgen-induced 1	17.5393592564303	9.63709794237258	16.7173354818091	13.8783001817332	11.9046949825203	8.70361112778999
AIM1	absent in melanoma 1	21.4642508382889	16.1523190865118	25.4939366097589	25.4814691861331	24.2952958826944	14.9411991027062
AIM1L	absent in melanoma 1-like	0	0	0	0.113756558866665	0	0.145060185463167
AIM2	absent in melanoma 2	0.613264309665396	0.678668869181168	1.67173354818091	0.341269676599996	0.242952958826944	0.290120370926333
AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	27.1062824872105	26.739553445738	30.9270706413468	29.6904618641997	26.6033489915504	24.9503518996646
AIMP2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	7.72713030178399	12.4875071929335	9.61246790204022	13.0820042696665	9.23221243542387	7.68818982954783
AIP	aryl hydrocarbon receptor interacting protein	44.0323774339754	44.3849440444484	50.0126953164122	54.2618785793994	38.2650910152437	32.3484213582861
AIPL1	aryl hydrocarbon receptor interacting protein-like 1	12.387939055241	10.7229681330624	10.7269569341608	8.07671567953325	16.8852306384726	23.499750045033
AIRE	autoimmune regulator	0.981222895464633	0.814402643017401	0.557244516060303	0.455026235466662	1.09328831472125	2.32096296741066
AIRN	antisense of IGF2R non-protein coding RNA	0.735917171598475	0	0.417933387045227	0.341269676599996	0.364429438240416	0.290120370926333
AJAP1	adherens junctions associated protein 1	2.20775151479542	4.47921453659571	1.81104467719598	3.41269676599996	6.92415932656791	2.611083338337
AJUBA	ajuba LIM protein	41.9472787811131	43.570541401431	31.4843151574071	46.4126760175995	28.4254961827525	37.8607084058865
AK1	adenylate kinase 1	26.1250595917459	25.1107481597032	30.2305149962714	33.2169151890663	31.8268376063297	29.592277834486
AK2	adenylate kinase 2	61.2037781046065	75.1965107052734	83.8652996670756	75.5343550874659	63.8966281714863	75.5763566263098
AK3	adenylate kinase 3	103.519015471519	70.4458286210052	86.512211118362	67.7989090845326	84.9120591100169	65.4221436438881
AK4	adenylate kinase 4	40.1074858521169	27.8254236364279	45.4154280589147	31.1692971294663	29.1543550592333	22.1942083758645
AK5	adenylate kinase 5	1.71714006706311	2.98614302439714	0.696555645075378	1.36507870639999	1.33624127354819	1.3055416691685
AK6	adenylate kinase 6	13.1238562268395	15.0664488958219	13.5131795144623	9.10052470933324	9.23221243542387	7.25300927315833
AK7	adenylate kinase 7	0.858570033531554	0.271467547672467	0.278622258030151	2.16137461846664	1.45771775296166	1.16048148370533
AK8	adenylate kinase 8	0.858570033531554	1.08587019068987	1.53242241916583	3.86772300146663	1.21476479413472	1.45060185463167
AK9	adenylate kinase 9	9.07631178304786	8.82269529935518	7.80142322484424	8.87301159159991	7.77449468246221	8.70361112778999
AKAP1	A kinase (PRKA) anchor protein 1	40.352791575983	26.8752872195742	50.9878732195177	45.7301366643995	42.7597207535422	30.1725185763386
AKAP10	A kinase (PRKA) anchor protein 10	45.3815589152393	51.3073665100963	49.4554508003519	47.7777547239995	44.2174385065038	49.4655232429398
AKAP11	A kinase (PRKA) anchor protein 11	153.806688864081	144.285001587916	144.744263046664	111.822697365932	143.342245707897	146.945967874188
AKAP12	A kinase (PRKA) anchor protein 12	501.404899582428	272.417684089321	735.423450070585	373.121513082663	421.887813002988	259.947852349994
AKAP13	A kinase (PRKA) anchor protein 13	876.354698511851	1376.47620047324	1357.72626338093	1169.18991203159	953.711839875169	1566.50494281674
AKAP14	A kinase (PRKA) anchor protein 14	0.122652861933079	0	0	0.113756558866665	0	0
AKAP17A	A kinase (PRKA) anchor protein 17A	33.6068841696637	49.8142949978977	46.1119837039901	51.3042080488661	39.4798558093784	51.0611852830346
AKAP2	A kinase (PRKA) anchor protein 2	195.018050473596	84.0192060046286	144.465640788633	106.931165334666	112.365743457462	29.1570972780965
AKAP3	A kinase (PRKA) anchor protein 3	0.367958585799238	0.814402643017401	0.557244516060303	0.796295912066658	0.728858876480832	0.580240741852666
AKAP4	A kinase (PRKA) anchor protein 4	0.122652861933079	0	0	0	0	0
AKAP5	A kinase (PRKA) anchor protein 5	30.5405626213367	30.6758328869888	26.8870478999096	21.3862330669331	31.9483140857431	34.5243241402336
AKAP6	A kinase (PRKA) anchor protein 6	45.8721703629716	16.830987955693	39.5643606402815	10.1243337391332	20.2865720620498	13.2004768771482
AKAP7	A kinase (PRKA) anchor protein 7	10.0575346785125	9.50136416853635	18.2497579009749	23.4338511265331	15.6704658443379	10.8795139097375
AKAP8	A kinase (PRKA) anchor protein 8	26.8609767633443	31.0830342084975	29.1160259641508	36.8571250727996	28.4254961827525	27.7064954234648
AKAP8L	A kinase (PRKA) anchor protein 8-like	30.1726040355375	35.9694500666019	33.156048705588	50.5079121367995	32.677172962224	45.5488982354343
AKAP9	A kinase (PRKA) anchor protein 9	161.779124889731	148.085547255331	164.526443366804	145.153369113865	194.119414102728	185.53197720739
AKIP1	A kinase (PRKA) interacting protein 1	35.691982822526	32.1689043991873	33.8526043506634	33.8994545422663	45.9181092182924	48.4501019446976
AKIRIN1	akirin 1	54.9484821460195	52.2575029269499	72.7204093458695	60.0634630815994	50.0483095183505	58.7493751125824
AKIRIN2	akirin 2	18.1526235660957	20.0885985277626	16.9959577398392	18.8835887718665	13.9697951325493	18.1325231828958
AKNA	AT-hook transcription factor	91.0084235543447	68.8170233349704	103.647479987216	95.896779124599	96.4523246542968	58.8944352980456
AKNAD1	AKNA domain containing 1	0.490611447732317	0.542935095344934	0.278622258030151	0.341269676599996	0.485905917653888	0.145060185463167
AKR1A1	aldo-keto reductase family 1, member A1 (aldehyde reductase)	34.5881070651283	46.8281519735006	42.0719609625529	42.5449530161329	29.2758315386468	34.9595046966231
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	25.6344481440135	35.5622487450932	23.4042696745327	26.9603044513997	19.4362367061555	20.1633657793801
AKR1B10	aldo-keto reductase family 1, member B10 (aldose reductase)	2.9436686863939	1.49307151219857	1.67173354818091	1.36507870639999	1.45771775296166	4.93204630574766
AKR1B15	aldo-keto reductase family 1, member B15	0.858570033531554	0.678668869181168	0.417933387045227	0.568782794333327	0.242952958826944	1.16048148370533
AKR1C1	aldo-keto reductase family 1, member C1	3.92489158185853	3.52907811974207	6.12968967666333	6.2566107376666	4.49462973829846	2.46602315287383
AKR1C2	aldo-keto reductase family 1, member C2	5.02876733925625	2.30747415521597	5.57244516060303	3.86772300146663	8.62483003835651	4.06168519296866
AKR1C3	aldo-keto reductase family 1, member C3	21.709556562155	18.7312607894002	27.8622258030151	24.7989298329331	24.1738194032809	26.6910741252226
AKR1C4	aldo-keto reductase family 1, member C4	0	0	0	0	0	0
AKR1C6P	aldo-keto reductase family 1, member C6, pseudogene	0.490611447732317	0	0.557244516060303	0.227513117733331	0.485905917653888	1.59566204009483
AKR1CL1	NA	0	0	0	0	0	0
AKR1D1	aldo-keto reductase family 1, member D1	5.2740730631224	3.80054566741454	3.62208935439197	1.25132214753332	4.00872382064458	7.54312964408466
AKR1E2	aldo-keto reductase family 1, member E2	5.02876733925625	4.88641585810441	7.38348983779901	6.5978804142666	8.74630651776999	12.3301157643692
AKR7A2	aldo-keto reductase family 7, member A2	48.079921877767	64.8807438937196	54.6099625739097	61.7698114645994	46.8899210536002	66.5826251275934
AKR7A2P1	aldo-keto reductase family 7, member A2 pseudogene 1	3.67958585799237	2.0360066075435	2.22897806424121	3.52645332486663	6.68120636774096	13.925777804464
AKR7A3	aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)	0.122652861933079	1.2216039645261	0.278622258030151	0.796295912066658	0.728858876480832	1.01542129824217
AKR7L	aldo-keto reductase family 7-like (gene/pseudogene)	0.981222895464633	0.814402643017401	0.278622258030151	1.13756558866665	0.364429438240416	0.580240741852666
AKT1	v-akt murine thymoma viral oncogene homolog 1	138.597733984379	182.69765958357	151.849130626432	159.031669295598	111.27245514274	151.15271325262
AKT1S1	AKT1 substrate 1 (proline-rich)	24.775878110482	20.90300117078	24.7973809646835	29.576705305333	19.1932837473286	19.0028842956748
AKT2	v-akt murine thymoma viral oncogene homolog 2	92.970869345274	93.3848363993287	103.229546600171	109.206296511999	84.7905826306035	91.6780372127213
AKT3	v-akt murine thymoma viral oncogene homolog 3	257.080398611734	268.888605969579	225.266095617377	150.727440498332	194.726796499796	333.783486750746
AKTIP	AKT interacting protein	24.6532252485489	24.975014385867	26.6084256418795	22.5237986555998	22.1087192532519	20.018305593917
ALAD	aminolevulinate dehydratase	39.6168744043846	36.9195864834555	40.400227414372	38.6772300146663	32.7986494416375	38.4409491477391
ALAS1	5'-aminolevulinate synthase 1	19.9924164950919	25.5179494812119	21.7325361263518	24.0026339208664	17.249660076713	16.9720416991905
ALAS2	5'-aminolevulinate synthase 2	1.71714006706311	0.407201321508701	0.97517790310553	0.455026235466662	1.82214719120208	0
ALB	albumin	0	0.135733773836234	0	0.227513117733331	0	0
ALCAM	activated leukocyte cell adhesion molecule	55.6843993176179	29.4542289224627	25.3546254807438	33.671941424533	17.0067071178861	19.4380648520643
ALDH16A1	aldehyde dehydrogenase 16 family, member A1	23.7946552150174	28.9112938271177	23.1256474165026	32.7618889535997	23.930866444454	31.4780602455071
ALDH18A1	aldehyde dehydrogenase 18 family, member A1	32.503008412266	53.479106891476	35.1064045117991	45.5026235466662	23.687913485627	36.8452871076443
ALDH1A1	aldehyde dehydrogenase 1 family, member A1	163.986876404527	19.4099296585814	124.962082726523	118.989360574532	83.9402472747092	11.8949352079797
ALDH1A2	aldehyde dehydrogenase 1 family, member A2	127.558976410402	118.224117011359	121.479304501146	161.079287355198	124.027485481155	55.9932315887823
ALDH1A3	aldehyde dehydrogenase 1 family, member A3	19.5018050473596	30.9473004346612	46.8085393490654	99.1957193317323	32.7986494416375	30.7527593181913
ALDH1B1	aldehyde dehydrogenase 1 family, member B1	221.511068651141	148.357014803003	203.672870620041	126.611050018599	155.125464211004	139.838018786493
ALDH1L1	aldehyde dehydrogenase 1 family, member L1	0.613264309665396	1.6288052860348	0.97517790310553	9.5555509447999	1.33624127354819	0.290120370926333
ALDH1L1-AS1	ALDH1L1 antisense RNA 1	0	0	0	0.455026235466662	0	0
ALDH1L1-AS2	ALDH1L1 antisense RNA 2	0	0	0	0.455026235466662	0	0.145060185463167
ALDH1L2	aldehyde dehydrogenase 1 family, member L2	20.7283336666904	30.4043653393163	24.6580698356684	19.9073978016665	32.0697905651566	41.4872130424656
ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	102.537792576054	50.4929638670789	102.950924342141	92.142812681999	66.9335401568231	39.6014306314445
ALDH3A1	aldehyde dehydrogenase 3 family, member A1	0.367958585799238	0.407201321508701	0.278622258030151	0.341269676599996	0.121476479413472	0
ALDH3A2	aldehyde dehydrogenase 3 family, member A2	87.8194491440847	57.9583214280717	90.6915449888143	73.4867370278659	83.4543413570553	56.7185325160981
ALDH3B1	aldehyde dehydrogenase 3 family, member B1	27.964852520742	19.0027283370727	21.0359804812764	28.894165952133	20.7724779797037	32.0583009873598
ALDH3B2	aldehyde dehydrogenase 3 family, member B2	0	0	0.139311129015076	1.36507870639999	0	0.145060185463167
ALDH4A1	aldehyde dehydrogenase 4 family, member A1	21.0962922524896	18.595527015564	29.2553370931659	23.6613642442664	18.4644248708477	17.40722225558
ALDH5A1	aldehyde dehydrogenase 5 family, member A1	19.6244579092927	15.6093839911669	24.9366920936985	22.4100420967331	22.9590546091462	16.6819213282641
ALDH6A1	aldehyde dehydrogenase 6 family, member A1	152.825465968617	116.595311725325	131.649016919247	121.947031105065	163.993247208187	184.951736465537
ALDH7A1	aldehyde dehydrogenase 7 family, member A1	33.3615784457975	41.5345347938875	42.4898943495981	44.8200841934662	49.0764976830427	50.9161250975715
ALDH8A1	aldehyde dehydrogenase 8 family, member A1	2.3304043767285	2.4432079290522	3.62208935439197	2.84391397166664	5.58791805301971	4.7869861202845
ALDH9A1	aldehyde dehydrogenase 9 family, member A1	53.1086892170233	51.8503016054412	62.6900080567841	63.1348901709993	58.43018659788	45.258777864508
ALDOA	aldolase A, fructose-bisphosphate	318.65213530214	424.032309464394	460.84121478187	461.851628998662	313.895222804412	326.820597848514
ALDOB	aldolase B, fructose-bisphosphate	0.245305723866158	0.135733773836234	1.39311129015076	0.682539353199993	0.364429438240416	0.4351805563895
ALDOC	aldolase C, fructose-bisphosphate	3.80223871992545	7.46535756099284	10.1697124181005	14.2195698583332	9.47516539425082	10.2992731678848
ALG1	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	39.9848329901838	44.6564115921208	42.7685166076282	46.2989194587328	45.6751562594655	62.3758797491616
ALG10	ALG10, alpha-1,2-glucosyltransferase	7.35917171598475	10.8587019068987	7.24417870878394	6.14285417879994	6.68120636774096	6.96288890223199
ALG10B	ALG10B, alpha-1,2-glucosyltransferase	31.2764797929352	29.047027600954	19.7821803201407	19.6798846839331	34.0134142357722	34.81444451116
ALG11	ALG11, alpha-1,2-mannosyltransferase	10.916104712044	13.7091111574596	14.3490462885528	13.9920567405999	12.1476479413472	11.1696342806638
ALG12	ALG12, alpha-1,6-mannosyltransferase	13.6144676745718	21.3102024922887	26.0511811258192	25.7089823038664	18.4644248708477	18.7127639247485
ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit	37.7770814753884	38.0054566741454	36.9174491889951	34.8095070131996	43.7315325888499	53.3821482504453
ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit	4.04754444379161	3.66481189357831	6.54762306370856	8.30422879726658	5.34496509419277	1.59566204009483
ALG1L	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase-like	3.43428013412622	2.71467547672467	1.81104467719598	1.59259182413332	3.15838846475027	2.75614352380016
ALG1L2	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase-like 2	0.981222895464633	0.407201321508701	0.278622258030151	0.910052470933324	0.850335355894304	1.740722225558
ALG1L9P	asparagine-linked glycosylation 1-like 9, pseudogene	11.6520218836425	7.87255888250154	9.05522338597992	7.96295912066658	10.2040242707317	15.0862592881693
ALG2	ALG2, alpha-1,3/1,6-mannosyltransferase	17.5393592564303	21.0387349446162	21.8718472553669	19.9073978016665	18.8288543090882	18.8578241102116
ALG3	ALG3, alpha-1,3- mannosyltransferase	9.07631178304786	12.4875071929335	10.0304012890855	12.5132214753332	7.77449468246221	10.2992731678848
ALG5	ALG5, dolichyl-phosphate beta-glucosyltransferase	19.9924164950919	17.7811243725466	15.1849130626433	15.2433788881332	16.7637541590591	14.0708379899272
ALG6	ALG6, alpha-1,3-glucosyltransferase	8.58570033531554	5.97228604879427	5.43313403158795	5.46031482559994	8.01744764128915	8.70361112778999
ALG8	ALG8, alpha-1,3-glucosyltransferase	8.58570033531554	11.5373707760799	12.1200682243116	11.1481427689332	8.2604006001161	10.7344537242743
ALG9	ALG9, alpha-1,2-mannosyltransferase	34.8334127889945	31.2187679823337	35.3850267698292	33.4444283067996	38.5080439740706	37.2804676640338
ALK	anaplastic lymphoma receptor tyrosine kinase	1.59448720513003	2.57894170288844	1.11448903212061	1.25132214753332	1.57919423237514	5.51228704760033
ALKBH1	alkB homolog 1, histone H2A dioxygenase	7.11386599211859	11.4016370022436	8.77660112794977	10.9206296511999	10.0825477913182	7.25300927315833
ALKBH2	alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase	7.60447743985091	9.90856549004505	8.91591225696484	11.0343862100666	7.04563580598138	8.12337038593733
ALKBH3	alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase	13.3691619507056	17.9168581463828	15.8814687077186	18.9973453307331	17.49261303554	14.0708379899272
